,Item,Year,Unit,Quantity
752,Cashewapple,2017,tonnes,1444347.0
753,Cashewapple,2018,tonnes,1374141.0
754,Cashewapple,2019,tonnes,1345304.0
755,Cashewapple,2020,tonnes,1354520.0
756,Cassava leaves,2000,tonnes,45000.0
757,Cassava leaves,2001,tonnes,46000.0
758,Cassava leaves,2002,tonnes,47000.0
759,Cassava leaves,2003,tonnes,48557.0
760,Cassava leaves,2004,tonnes,50274.0
761,Cassava leaves,2005,tonnes,52000.0
762,Cassava leaves,2006,tonnes,57026.0
763,Cassava leaves,2007,tonnes,65104.0
764,Cassava leaves,2008,tonnes,71548.0
765,Cassava leaves,2009,tonnes,77992.0
766,Cassava leaves,2010,tonnes,85000.0
767,Cassava leaves,2011,tonnes,85000.0
768,Cassava leaves,2012,tonnes,88931.0
769,Cassava leaves,2013,tonnes,82268.0
770,Cassava leaves,2014,tonnes,80414.0
771,Cassava leaves,2015,tonnes,87866.0
772,Cassava leaves,2016,tonnes,83516.0
773,Cassava leaves,2017,tonnes,83932.0
774,Cassava leaves,2018,tonnes,85105.0
775,Cassava leaves,2019,tonnes,84184.0
776,Cassava leaves,2020,tonnes,84407.0
777,"Cassava, fresh",2000,tonnes,175788118.0
778,"Cassava, fresh",2001,tonnes,181627716.0
779,"Cassava, fresh",2002,tonnes,182582132.0
780,"Cassava, fresh",2003,tonnes,192159786.0
781,"Cassava, fresh",2004,tonnes,203771937.0
782,"Cassava, fresh",2005,tonnes,206467663.0
783,"Cassava, fresh",2006,tonnes,223568356.0
784,"Cassava, fresh",2007,tonnes,226907144.0
785,"Cassava, fresh",2008,tonnes,230017782.0
786,"Cassava, fresh",2009,tonnes,233745479.0
787,"Cassava, fresh",2010,tonnes,251454412.0
788,"Cassava, fresh",2011,tonnes,265183134.0
789,"Cassava, fresh",2012,tonnes,273666597.0
790,"Cassava, fresh",2013,tonnes,278272647.0
791,"Cassava, fresh",2014,tonnes,286492081.0
792,"Cassava, fresh",2015,tonnes,286606668.0
793,"Cassava, fresh",2016,tonnes,285767476.0
794,"Cassava, fresh",2017,tonnes,279973469.0
795,"Cassava, fresh",2018,tonnes,290055217.0
796,"Cassava, fresh",2019,tonnes,298449761.0
797,"Cassava, fresh",2020,tonnes,301906110.0
798,Castor oil seeds,2000,tonnes,1388063.0
799,Castor oil seeds,2001,tonnes,1114591.0
800,Castor oil seeds,2002,tonnes,869500.0
801,Castor oil seeds,2003,tonnes,1247509.0
802,Castor oil seeds,2004,tonnes,1293652.0
803,Castor oil seeds,2005,tonnes,1497034.0
804,Castor oil seeds,2006,tonnes,1165537.0
805,Castor oil seeds,2007,tonnes,1450780.0
806,Castor oil seeds,2008,tonnes,1621550.0
807,Castor oil seeds,2009,tonnes,1411560.0
808,Castor oil seeds,2010,tonnes,1740331.0
809,Castor oil seeds,2011,tonnes,2741419.0
810,Castor oil seeds,2012,tonnes,2247088.0
811,Castor oil seeds,2013,tonnes,1935805.0
812,Castor oil seeds,2014,tonnes,2088815.0
813,Castor oil seeds,2015,tonnes,1988234.0
814,Castor oil seeds,2016,tonnes,1586904.0
815,Castor oil seeds,2017,tonnes,1575630.0
816,Castor oil seeds,2018,tonnes,1765182.0
817,Castor oil seeds,2019,tonnes,1413885.0
818,Castor oil seeds,2020,tonnes,2051119.0
819,"Cattle fat, unrendered",2000,tonnes,2830432.0
820,"Cattle fat, unrendered",2001,tonnes,2791905.0
821,"Cattle fat, unrendered",2002,tonnes,2835901.0
822,"Cattle fat, unrendered",2003,tonnes,2880317.0
823,"Cattle fat, unrendered",2004,tonnes,2956002.0
824,"Cattle fat, unrendered",2005,tonnes,2945176.0
825,"Cattle fat, unrendered",2006,tonnes,3001911.0
826,"Cattle fat, unrendered",2007,tonnes,3092127.0
827,"Cattle fat, unrendered",2008,tonnes,3095601.0
828,"Cattle fat, unrendered",2009,tonnes,3110038.0
829,"Cattle fat, unrendered",2010,tonnes,3076486.0
830,"Cattle fat, unrendered",2011,tonnes,3056737.0
831,"Cattle fat, unrendered",2012,tonnes,3064708.0
832,"Cattle fat, unrendered",2013,tonnes,3103552.0
833,"Cattle fat, unrendered",2014,tonnes,3125704.0
834,"Cattle fat, unrendered",2015,tonnes,3094461.0
835,"Cattle fat, unrendered",2016,tonnes,3125667.0
836,"Cattle fat, unrendered",2017,tonnes,3193428.0
837,"Cattle fat, unrendered",2018,tonnes,2788831.0
838,"Cattle fat, unrendered",2019,tonnes,2844385.0
839,"Cattle fat, unrendered",2020,tonnes,2853710.0
840,Cauliflowers and broccoli,2000,tonnes,15844659.0
841,Cauliflowers and broccoli,2001,tonnes,15867970.0
842,Cauliflowers and broccoli,2002,tonnes,16607206.0
843,Cauliflowers and broccoli,2003,tonnes,17279240.0
844,Cauliflowers and broccoli,2004,tonnes,17833888.0
845,Cauliflowers and broccoli,2005,tonnes,17432481.0
846,Cauliflowers and broccoli,2006,tonnes,18656158.0
847,Cauliflowers and broccoli,2007,tonnes,19236360.0
848,Cauliflowers and broccoli,2008,tonnes,19849450.0
849,Cauliflowers and broccoli,2009,tonnes,20770039.0
850,Cauliflowers and broccoli,2010,tonnes,21158315.0
851,Cauliflowers and broccoli,2011,tonnes,21881840.0
852,Cauliflowers and broccoli,2012,tonnes,22583371.0
853,Cauliflowers and broccoli,2013,tonnes,23310268.0
854,Cauliflowers and broccoli,2014,tonnes,24296496.0
855,Cauliflowers and broccoli,2015,tonnes,24213506.0
856,Cauliflowers and broccoli,2016,tonnes,24325728.0
857,Cauliflowers and broccoli,2017,tonnes,25103800.0
858,Cauliflowers and broccoli,2018,tonnes,25221558.0
859,Cauliflowers and broccoli,2019,tonnes,25685211.0
860,Cauliflowers and broccoli,2020,tonnes,25428820.0
861,Cereals n.e.c.,2000,tonnes,2303827.0
862,Cereals n.e.c.,2001,tonnes,2491953.0
863,Cereals n.e.c.,2002,tonnes,2346904.0
864,Cereals n.e.c.,2003,tonnes,2859035.0
865,Cereals n.e.c.,2004,tonnes,3066297.0
866,Cereals n.e.c.,2005,tonnes,4063316.0
867,Cereals n.e.c.,2006,tonnes,3327682.0
868,Cereals n.e.c.,2007,tonnes,3798272.0
869,Cereals n.e.c.,2008,tonnes,3807293.0
870,Cereals n.e.c.,2009,tonnes,4395105.0
871,Cereals n.e.c.,2010,tonnes,5629669.0
872,Cereals n.e.c.,2011,tonnes,4871240.0
873,Cereals n.e.c.,2012,tonnes,5455539.0
874,Cereals n.e.c.,2013,tonnes,6127437.0
875,Cereals n.e.c.,2014,tonnes,6534937.0
876,Cereals n.e.c.,2015,tonnes,7129938.0
877,Cereals n.e.c.,2016,tonnes,6956767.0
878,Cereals n.e.c.,2017,tonnes,7005305.0
879,Cereals n.e.c.,2018,tonnes,7452738.0
880,Cereals n.e.c.,2019,tonnes,7853681.0
881,Cereals n.e.c.,2020,tonnes,8263821.0
882,Cheese (All Kinds),2000,tonnes,16422195.0
883,Cheese (All Kinds),2001,tonnes,16771421.0
884,Cheese (All Kinds),2002,tonnes,17142256.0
885,Cheese (All Kinds),2003,tonnes,17388269.0
886,Cheese (All Kinds),2004,tonnes,17954833.0
887,Cheese (All Kinds),2005,tonnes,18543194.0
888,Cheese (All Kinds),2006,tonnes,18950783.0
889,Cheese (All Kinds),2007,tonnes,19345979.0
890,Cheese (All Kinds),2008,tonnes,19659800.0
891,Cheese (All Kinds),2009,tonnes,19871448.0
892,Cheese (All Kinds),2010,tonnes,20472211.0
893,Cheese (All Kinds),2011,tonnes,20683506.0
894,Cheese (All Kinds),2012,tonnes,21215615.0
895,Cheese (All Kinds),2013,tonnes,21371285.0
896,Cheese (All Kinds),2014,tonnes,21689771.0
897,Cheese (All Kinds),2015,tonnes,22169245.0
898,Cheese (All Kinds),2016,tonnes,22324775.0
899,Cheese (All Kinds),2017,tonnes,22848161.0
900,Cheese (All Kinds),2018,tonnes,23285599.0
901,Cheese (All Kinds),2019,tonnes,23144620.0
902,Cheese (All Kinds),2020,tonnes,0.0
903,"Cheese from milk of buffalo, fresh or processed",2000,tonnes,264273.65
904,"Cheese from milk of buffalo, fresh or processed",2001,tonnes,265104.3
905,"Cheese from milk of buffalo, fresh or processed",2002,tonnes,265161.0
906,"Cheese from milk of buffalo, fresh or processed",2003,tonnes,265477.5
907,"Cheese from milk of buffalo, fresh or processed",2004,tonnes,268570.3
908,"Cheese from milk of buffalo, fresh or processed",2005,tonnes,269427.5
909,"Cheese from milk of buffalo, fresh or processed",2006,tonnes,269627.5
910,"Cheese from milk of buffalo, fresh or processed",2007,tonnes,293577.5
911,"Cheese from milk of buffalo, fresh or processed",2008,tonnes,293777.5
912,"Cheese from milk of buffalo, fresh or processed",2009,tonnes,300227.5
913,"Cheese from milk of buffalo, fresh or processed",2010,tonnes,295144.0
914,"Cheese from milk of buffalo, fresh or processed",2011,tonnes,286579.0
915,"Cheese from milk of buffalo, fresh or processed",2012,tonnes,286341.0
916,"Cheese from milk of buffalo, fresh or processed",2013,tonnes,282005.0
917,"Cheese from milk of buffalo, fresh or processed",2014,tonnes,322639.0
918,"Cheese from milk of buffalo, fresh or processed",2015,tonnes,268560.0
919,"Cheese from milk of buffalo, fresh or processed",2016,tonnes,262867.0
920,"Cheese from milk of buffalo, fresh or processed",2017,tonnes,265173.0
921,"Cheese from milk of buffalo, fresh or processed",2018,tonnes,234324.0
922,"Cheese from milk of buffalo, fresh or processed",2019,tonnes,224109.0
923,"Cheese from milk of buffalo, fresh or processed",2020,tonnes,0.0
924,"Cheese from milk of goats, fresh or processed",2000,tonnes,319892.59
925,"Cheese from milk of goats, fresh or processed",2001,tonnes,315827.5
926,"Cheese from milk of goats, fresh or processed",2002,tonnes,326394.13
927,"Cheese from milk of goats, fresh or processed",2003,tonnes,343700.26
928,"Cheese from milk of goats, fresh or processed",2004,tonnes,338457.96
929,"Cheese from milk of goats, fresh or processed",2005,tonnes,357955.91
930,"Cheese from milk of goats, fresh or processed",2006,tonnes,353561.34
931,"Cheese from milk of goats, fresh or processed",2007,tonnes,351794.49
932,"Cheese from milk of goats, fresh or processed",2008,tonnes,347680.42
933,"Cheese from milk of goats, fresh or processed",2009,tonnes,347725.75
