Item,Item Hierarchy Type,Year,Quantity
"Almonds, in shell",Fruits and nuts,2000,1452206.0
"Almonds, in shell",Fruits and nuts,2001,1552539.0
"Almonds, in shell",Fruits and nuts,2002,1849683.0
"Almonds, in shell",Fruits and nuts,2003,1772632.0
"Almonds, in shell",Fruits and nuts,2004,1610176.0
"Almonds, in shell",Fruits and nuts,2005,1848472.0
"Almonds, in shell",Fruits and nuts,2006,2084656.0
"Almonds, in shell",Fruits and nuts,2007,2290028.0
"Almonds, in shell",Fruits and nuts,2008,2475263.0
"Almonds, in shell",Fruits and nuts,2009,2416428.0
"Almonds, in shell",Fruits and nuts,2010,2575821.0
"Almonds, in shell",Fruits and nuts,2011,3078565.0
"Almonds, in shell",Fruits and nuts,2012,2913106.0
"Almonds, in shell",Fruits and nuts,2013,2954074.0
"Almonds, in shell",Fruits and nuts,2014,2741710.0
"Almonds, in shell",Fruits and nuts,2015,2696057.0
"Almonds, in shell",Fruits and nuts,2016,2860420.0
"Almonds, in shell",Fruits and nuts,2017,3064304.0
"Almonds, in shell",Fruits and nuts,2018,3271630.0
"Almonds, in shell",Fruits and nuts,2019,3561825.0
"Almonds, in shell",Fruits and nuts,2020,4140043.0
Apples,Fruits and nuts,2000,58923404.0
Apples,Fruits and nuts,2001,56961222.0
Apples,Fruits and nuts,2002,55200076.0
Apples,Fruits and nuts,2003,57850576.0
Apples,Fruits and nuts,2004,62052082.0
Apples,Fruits and nuts,2005,61703894.0
Apples,Fruits and nuts,2006,63248879.0
Apples,Fruits and nuts,2007,65662801.0
Apples,Fruits and nuts,2008,69038547.0
Apples,Fruits and nuts,2009,71638292.0
Apples,Fruits and nuts,2010,71187919.0
Apples,Fruits and nuts,2011,77073277.0
Apples,Fruits and nuts,2012,78598077.0
Apples,Fruits and nuts,2013,82830201.0
Apples,Fruits and nuts,2014,85346330.0
Apples,Fruits and nuts,2015,82368083.0
Apples,Fruits and nuts,2016,85095228.0
Apples,Fruits and nuts,2017,83118723.0
Apples,Fruits and nuts,2018,85911892.0
Apples,Fruits and nuts,2019,87481153.0
Apples,Fruits and nuts,2020,86442716.0
Apricots,Fruits and nuts,2000,2849892.0
Apricots,Fruits and nuts,2001,2625044.0
Apricots,Fruits and nuts,2002,2602530.0
Apricots,Fruits and nuts,2003,2863850.0
Apricots,Fruits and nuts,2004,2754233.0
Apricots,Fruits and nuts,2005,3612334.0
Apricots,Fruits and nuts,2006,3462297.0
Apricots,Fruits and nuts,2007,3294153.0
Apricots,Fruits and nuts,2008,3685125.0
Apricots,Fruits and nuts,2009,3756410.0
Apricots,Fruits and nuts,2010,3303442.0
Apricots,Fruits and nuts,2011,3811995.0
Apricots,Fruits and nuts,2012,3861767.0
Apricots,Fruits and nuts,2013,4089752.0
Apricots,Fruits and nuts,2014,3341008.0
Apricots,Fruits and nuts,2015,3952487.0
Apricots,Fruits and nuts,2016,4201366.0
Apricots,Fruits and nuts,2017,4790850.0
Apricots,Fruits and nuts,2018,3890738.0
Apricots,Fruits and nuts,2019,4042882.0
Apricots,Fruits and nuts,2020,3719974.0
Artichokes,Vegetables,2000,1330461.0
Artichokes,Vegetables,2001,1259163.0
Artichokes,Vegetables,2002,1278280.0
Artichokes,Vegetables,2003,1279446.0
Artichokes,Vegetables,2004,1368940.0
Artichokes,Vegetables,2005,1283433.0
Artichokes,Vegetables,2006,1422836.0
Artichokes,Vegetables,2007,1494739.0
Artichokes,Vegetables,2008,1500623.0
Artichokes,Vegetables,2009,1523883.0
Artichokes,Vegetables,2010,1480085.0
Artichokes,Vegetables,2011,1527822.0
Artichokes,Vegetables,2012,1615194.0
Artichokes,Vegetables,2013,1608768.0
Artichokes,Vegetables,2014,1574481.0
Artichokes,Vegetables,2015,1454121.0
Artichokes,Vegetables,2016,1412092.0
Artichokes,Vegetables,2017,1660357.0
Artichokes,Vegetables,2018,1629341.0
Artichokes,Vegetables,2019,1582622.0
Artichokes,Vegetables,2020,1516955.0
Asparagus,Vegetables,2000,4640820.0
Asparagus,Vegetables,2001,4966941.0
Asparagus,Vegetables,2002,5751718.0
Asparagus,Vegetables,2003,6271954.0
Asparagus,Vegetables,2004,6621192.0
Asparagus,Vegetables,2005,6706237.0
Asparagus,Vegetables,2006,6931585.0
Asparagus,Vegetables,2007,7092926.0
Asparagus,Vegetables,2008,7215844.0
Asparagus,Vegetables,2009,7364392.0
Asparagus,Vegetables,2010,7487554.0
Asparagus,Vegetables,2011,8190885.0
Asparagus,Vegetables,2012,8283592.0
Asparagus,Vegetables,2013,7935148.0
Asparagus,Vegetables,2014,7929383.0
Asparagus,Vegetables,2015,8684000.0
Asparagus,Vegetables,2016,8267251.0
Asparagus,Vegetables,2017,8388070.0
Asparagus,Vegetables,2018,8513330.0
Asparagus,Vegetables,2019,8404325.0
Asparagus,Vegetables,2020,8451689.0
Avocados,Fruits and nuts,2000,2700076.0
Avocados,Fruits and nuts,2001,2755765.0
Avocados,Fruits and nuts,2002,2935303.0
Avocados,Fruits and nuts,2003,3112029.0
Avocados,Fruits and nuts,2004,3153089.0
Avocados,Fruits and nuts,2005,3340023.0
Avocados,Fruits and nuts,2006,3558480.0
Avocados,Fruits and nuts,2007,3501293.0
Avocados,Fruits and nuts,2008,3347514.0
Avocados,Fruits and nuts,2009,3810459.0
Avocados,Fruits and nuts,2010,3777992.0
Avocados,Fruits and nuts,2011,4067084.0
Avocados,Fruits and nuts,2012,4311029.0
Avocados,Fruits and nuts,2013,4537659.0
Avocados,Fruits and nuts,2014,5061109.0
Avocados,Fruits and nuts,2015,5325150.0
Avocados,Fruits and nuts,2016,5722758.0
Avocados,Fruits and nuts,2017,6184894.0
Avocados,Fruits and nuts,2018,6730545.0
Avocados,Fruits and nuts,2019,7077148.0
Avocados,Fruits and nuts,2020,8059359.0
Bananas,Fruits and nuts,2000,66599000.0
Bananas,Fruits and nuts,2001,69440339.0
Bananas,Fruits and nuts,2002,72296199.0
Bananas,Fruits and nuts,2003,74324730.0
Bananas,Fruits and nuts,2004,78783517.0
Bananas,Fruits and nuts,2005,83035746.0
Bananas,Fruits and nuts,2006,88018419.0
Bananas,Fruits and nuts,2007,93560511.0
Bananas,Fruits and nuts,2008,97870452.0
Bananas,Fruits and nuts,2009,102484989.0
Bananas,Fruits and nuts,2010,108977923.0
Bananas,Fruits and nuts,2011,109504130.0
Bananas,Fruits and nuts,2012,109022225.0
Bananas,Fruits and nuts,2013,112229494.0
Bananas,Fruits and nuts,2014,111444105.0
Bananas,Fruits and nuts,2015,114040266.0
Bananas,Fruits and nuts,2016,111202504.0
Bananas,Fruits and nuts,2017,112360935.0
Bananas,Fruits and nuts,2018,115740756.0
Bananas,Fruits and nuts,2019,116606553.0
Bananas,Fruits and nuts,2020,118909739.0
Barley,Cereals,2000,132852721.0
Barley,Cereals,2001,140165097.0
Barley,Cereals,2002,140668391.0
Barley,Cereals,2003,136341363.0
Barley,Cereals,2004,155852985.0
Barley,Cereals,2005,136424870.0
Barley,Cereals,2006,144503285.0
Barley,Cereals,2007,131356666.0
Barley,Cereals,2008,154071471.0
Barley,Cereals,2009,150960851.0
Barley,Cereals,2010,123460821.0
Barley,Cereals,2011,132879983.0
Barley,Cereals,2012,132411571.0
Barley,Cereals,2013,143683458.0
Barley,Cereals,2014,145293841.0
Barley,Cereals,2015,147874303.0
Barley,Cereals,2016,146384288.0
Barley,Cereals,2017,148481847.0
Barley,Cereals,2018,139832047.0
Barley,Cereals,2019,158462601.0
Barley,Cereals,2020,157030764.0
"Brazil nuts, in shell",Fruits and nuts,2000,57931.0
"Brazil nuts, in shell",Fruits and nuts,2001,53799.0
"Brazil nuts, in shell",Fruits and nuts,2002,53510.0
"Brazil nuts, in shell",Fruits and nuts,2003,53784.0
"Brazil nuts, in shell",Fruits and nuts,2004,54969.0
"Brazil nuts, in shell",Fruits and nuts,2005,63820.0
"Brazil nuts, in shell",Fruits and nuts,2006,63391.0
"Brazil nuts, in shell",Fruits and nuts,2007,66460.0
"Brazil nuts, in shell",Fruits and nuts,2008,67230.0
"Brazil nuts, in shell",Fruits and nuts,2009,74726.0
"Brazil nuts, in shell",Fruits and nuts,2010,75787.0
"Brazil nuts, in shell",Fruits and nuts,2011,76157.0
"Brazil nuts, in shell",Fruits and nuts,2012,72948.0
"Brazil nuts, in shell",Fruits and nuts,2013,74236.0
"Brazil nuts, in shell",Fruits and nuts,2014,77106.0
"Brazil nuts, in shell",Fruits and nuts,2015,79258.0
"Brazil nuts, in shell",Fruits and nuts,2016,73802.0
"Brazil nuts, in shell",Fruits and nuts,2017,54289.0
"Brazil nuts, in shell",Fruits and nuts,2018,74082.0
"Brazil nuts, in shell",Fruits and nuts,2019,69740.0
"Brazil nuts, in shell",Fruits and nuts,2020,69658.0
"Broad beans and horse beans, green",Vegetables,2000,1063991.0
"Broad beans and horse beans, green",Vegetables,2001,1108779.0
"Broad beans and horse beans, green",Vegetables,2002,1148868.0
"Broad beans and horse beans, green",Vegetables,2003,1431814.0
"Broad beans and horse beans, green",Vegetables,2004,1583492.0
"Broad beans and horse beans, green",Vegetables,2005,1469750.0
"Broad beans and horse beans, green",Vegetables,2006,1510269.0
"Broad beans and horse beans, green",Vegetables,2007,1466936.0
"Broad beans and horse beans, green",Vegetables,2008,1576691.0
"Broad beans and horse beans, green",Vegetables,2009,1786016.0
"Broad beans and horse beans, green",Vegetables,2010,1730115.0
